Camera FOV Intensity Image
Timestamp,20260210_173649
FOV Width (cm),76.73
FOV Height (cm),57.74
Grid Size,77 x 58
Cell Size (cm),1.0
Cell Area (mm²),100.0
Total Lumens,412.87
Max Lux,6302.47

Intensity Grid (Lumens per cell)

0.0000,0.2152,0.0000,0.1350,0.2223,0.2239,0.0230,0.1564,0.0239,0.2333,0.1422,0.2355,0.3548,0.0000,0.0000,0.0000,0.1431,0.0000,0.2335,0.0000,0.3480,0.1140,0.0000,0.0000,0.0000,0.2168,0.1073,0.0518,0.1117,0.1610,0.0000,0.0000,0.1596,0.0914,0.1224,0.2453,0.0000,0.2360,0.0000,0.0131,0.0000,0.1874,0.0896,0.0000,0.1913,0.0615,0.0987,0.2042,0.0000,0.1051,0.0198,0.0000,0.2411,0.2258,0.0821,0.1365,0.1161,0.3512,0.0233,0.3542,0.1413,0.0000,0.0283,0.1682,0.1183,0.0031,0.0435,0.1160,0.0000,0.0000,0.2262,0.0000,0.0235,0.1087,0.0243,0.0644,0.1059
0.0625,0.1058,0.1066,0.1083,0.1602,0.1628,0.3554,0.1401,0.3660,0.1327,0.1159,0.1426,0.1414,0.1159,0.0000,0.1441,0.1154,0.1166,0.2566,0.1148,0.1138,0.3778,0.2251,0.3295,0.2178,0.1173,0.2110,0.1565,0.2035,0.0000,0.0584,0.0949,0.0180,0.2488,0.0683,0.0725,0.2497,0.0000,0.0000,0.1563,0.0714,0.1751,0.0177,0.1697,0.0000,0.0197,0.2556,0.1021,0.0529,0.1046,0.2124,0.3701,0.1332,0.1102,0.1190,0.1909,0.1640,0.2559,0.1156,0.0000,0.2325,0.0000,0.0000,0.0000,0.0265,0.0000,0.1158,0.0270,0.3420,0.2266,0.0232,0.2480,0.3246,0.1078,0.0283,0.0000,0.0314
0.0057,0.0000,0.2100,0.1068,0.1076,0.1083,0.0211,0.1120,0.2423,0.2265,0.0000,0.1145,0.0276,0.0000,0.1415,0.1416,0.1149,0.0089,0.0333,0.0000,0.0893,0.2473,0.0000,0.0258,0.0000,0.1055,0.0480,0.1522,0.1208,0.0334,0.0000,0.0593,0.0000,0.0000,0.0000,0.0187,0.0000,0.1486,0.1551,0.0000,0.0000,0.0697,0.0647,0.0901,0.0901,0.1900,0.0000,0.1955,0.1229,0.2062,0.0000,0.0000,0.1059,0.0000,0.3332,0.2229,0.1396,0.1131,0.1398,0.1140,0.0000,0.0000,0.0275,0.0000,0.1421,0.0215,0.0000,0.1132,0.1304,0.0000,0.0275,0.0000,0.0272,0.0000,0.0000,0.0000,0.0000
0.0297,0.0285,0.0294,0.0000,0.2413,0.1368,0.0000,0.2500,0.0301,0.0000,0.0000,0.0217,0.0230,0.1244,0.1119,0.2255,0.0593,0.2248,0.0000,0.4433,0.1107,0.2171,0.3252,0.1055,0.2779,0.2338,0.0000,0.0490,0.0247,0.1921,0.2064,0.0000,0.0000,0.3209,0.0829,0.0830,0.0882,0.0735,0.0774,0.0725,0.0000,0.0000,0.0838,0.0879,0.3304,0.0569,0.0000,0.0959,0.0484,0.1001,0.1013,0.1050,0.0000,0.1097,0.2541,0.0000,0.1094,0.1392,0.0290,0.1111,0.1133,0.4511,0.0000,0.1250,0.0315,0.1116,0.0000,0.0000,0.0000,0.0309,0.0000,0.0295,0.1054,0.1961,0.0000,0.1007,0.0000
0.0963,0.0995,0.3284,0.0000,0.0232,0.1052,0.2090,0.1388,0.0000,0.0000,0.0000,0.0000,0.0000,0.1231,0.2218,0.1111,0.1103,0.0953,0.2175,0.2160,0.0000,0.0316,0.1098,0.2095,0.0408,0.0000,0.1738,0.0000,0.0000,0.0266,0.2012,0.0557,0.2667,0.0995,0.1043,0.1971,0.1395,0.0000,0.2213,0.0759,0.0175,0.0647,0.2064,0.3180,0.0000,0.0566,0.0916,0.3347,0.0000,0.0472,0.1022,0.1027,0.0420,0.1047,0.0737,0.1063,0.0000,0.1097,0.4748,0.1107,0.1107,0.1093,0.0000,0.0000,0.0000,0.1101,0.0331,0.0340,0.1241,0.0223,0.0000,0.2318,0.0652,0.1003,0.0439,0.1984,0.0000
0.0000,0.0000,0.1260,0.0345,0.3059,0.0000,0.1194,0.1042,0.1065,0.2292,0.1065,0.2145,0.3577,0.1785,0.1190,0.1088,0.0000,0.1083,0.1353,0.2431,0.3099,0.0000,0.0095,0.1431,0.1010,0.0000,0.1938,0.0941,0.0941,0.1722,0.1601,0.0000,0.0000,0.0844,0.0240,0.0000,0.0675,0.1464,0.0198,0.0000,0.1538,0.2061,0.0624,0.0844,0.0256,0.0000,0.1805,0.0276,0.0948,0.0000,0.0029,0.0996,0.0000,0.0000,0.0325,0.0682,0.0059,0.0000,0.1062,0.1238,0.0270,0.2531,0.0000,0.2173,0.0352,0.0000,0.1078,0.3168,0.1056,0.1047,0.1428,0.1368,0.0000,0.0000,0.0000,0.0000,0.0943
0.0109,0.0069,0.0000,0.1962,0.1371,0.0000,0.1017,0.0000,0.0000,0.0000,0.1035,0.0000,0.0205,0.2094,0.0000,0.0000,0.0000,0.1799,0.0000,0.1031,0.1386,0.0347,0.1052,0.2110,0.1652,0.1394,0.0132,0.0308,0.1698,0.1791,0.0154,0.1014,0.2205,0.0000,0.0781,0.0251,0.1307,0.0724,0.0706,0.0743,0.0000,0.0974,0.0000,0.0263,0.1085,0.1141,0.0789,0.2279,0.0022,0.0945,0.0000,0.3064,0.0989,0.0000,0.1364,0.1014,0.0308,0.1116,0.1035,0.0000,0.0384,0.2113,0.1432,0.0000,0.1172,0.2095,0.1042,0.2450,0.1036,0.0000,0.0146,0.2367,0.0997,0.0963,0.0240,0.0068,0.1881
0.1551,0.1881,0.0000,0.0960,0.0000,0.0196,0.0141,0.0000,0.1002,0.1020,0.2436,0.1019,0.0207,0.2467,0.1033,0.0000,0.1031,0.1404,0.1021,0.0381,0.1310,0.0000,0.0000,0.1099,0.0123,0.0945,0.0348,0.1053,0.1773,0.1925,0.1360,0.0512,0.2409,0.0289,0.0000,0.0206,0.2058,0.0655,0.2041,0.0916,0.1001,0.1023,0.2126,0.0587,0.0000,0.2185,0.0000,0.0875,0.2691,0.2878,0.0774,0.0397,0.0959,0.3278,0.2688,0.0000,0.1016,0.1386,0.0272,0.1063,0.1033,0.0000,0.4122,0.1033,0.1031,0.0000,0.1021,0.0000,0.0000,0.1154,0.0979,0.0000,0.0970,0.0249,0.0946,0.3166,0.0902
0.0085,0.1137,0.0000,0.1007,0.0000,0.0585,0.0467,0.0000,0.0000,0.0998,0.1002,0.0992,0.1005,0.1015,0.0990,0.1001,0.1527,0.0000,0.0419,0.2970,0.1397,0.2319,0.0736,0.0000,0.1274,0.0517,0.0368,0.0000,0.0000,0.2052,0.0936,0.2105,0.0000,0.1054,0.1018,0.0000,0.0606,0.1335,0.1955,0.0632,0.1692,0.0722,0.0542,0.0971,0.0000,0.0659,0.0534,0.1541,0.0878,0.0000,0.0000,0.0000,0.0385,0.0395,0.2329,0.1265,0.0000,0.2042,0.0000,0.1419,0.0425,0.1440,0.1996,0.0994,0.0000,0.0418,0.0000,0.0988,0.0000,0.0000,0.0410,0.1354,0.0427,0.0419,0.0924,0.0236,0.0397
0.0000,0.1534,0.1773,0.0432,0.0000,0.1094,0.0000,0.0155,0.1402,0.2054,0.2090,0.0176,0.0000,0.2882,0.1438,0.0968,0.0000,0.1426,0.1206,0.1660,0.1656,0.0942,0.0421,0.0000,0.1380,0.0398,0.0000,0.0000,0.0845,0.0820,0.0926,0.0477,0.1842,0.3330,0.0308,0.1416,0.0668,0.0642,0.0645,0.0000,0.0678,0.1862,0.0537,0.0522,0.0765,0.1612,0.0803,0.0820,0.0000,0.2515,0.1276,0.0353,0.0910,0.0915,0.1653,0.1878,0.0937,0.1223,0.0452,0.0059,0.1923,0.1415,0.1415,0.0976,0.1940,0.0953,0.0958,0.0965,0.0140,0.0935,0.0447,0.2775,0.0436,0.0887,0.1965,0.0881,0.0000
